G#,G,F#,F,E,D#,D,C#,C,B,A#,A
0.295597484,0,0,0,0,0,0.459119497,0,0,0,0,0.245283019
0.245283019,0,0,0,0,0.704402516,0,0,0,0,0.0314465409,0.0188679245
0.0125786164,0.270440252,0,0,0,0,0.314465409,0,0,0,0.00628930818,0.396226415
0.00628930818,0,0.176100629,0,0,0,0.761006289,0,0,0.00628930818,0,0.0503144654
0.0314465409,0,0.150943396,0.0503144654,0,0.0628930818,0.433962264,0.0440251572,0.0691823899,0.0880503145,0.0314465409,0.0377358491
0.314465409,0.00628930818,0,0,0,0,0.289308176,0.00628930818,0.125786164,0.182389937,0.0125786164,0.0628930818
0.0314465409,0.0503144654,0.169811321,0,0.119496855,0.0691823899,0.220125786,0,0.113207547,0.125786164,0.0377358491,0.0628930818
0.238993711,0.106918239,0.0628930818,0.00628930818,0.0440251572,0.0566037736,0.106918239,0,0.0754716981,0.0880503145,0.106918239,0.106918239
0.0440251572,0.0377358491,0.0188679245,0.0125786164,0.0377358491,0.00628930818,0.150943396,0.00628930818,0.0880503145,0.383647799,0.119496855,0.0943396226
0.100628931,0.0566037736,0,0,0.0503144654,0.132075472,0.20754717,0,0.169811321,0.220125786,0.0251572327,0.0377358491
0.0691823899,0.0377358491,0.0503144654,0.0188679245,0.0566037736,0.0691823899,0.270440252,0.0314465409,0.100628931,0.150943396,0.0754716981,0.0691823899
0.100628931,0.0817610063,0.0125786164,0.0628930818,0.100628931,0.132075472,0.0440251572,0.0251572327,0.0440251572,0.125786164,0.0754716981,0.194968553
0.0125786164,0.0440251572,0.20754717,0,0.0188679245,0.0125786164,0.0817610063,0,0.0251572327,0.0691823899,0.522012579,0.00628930818
0.0251572327,0.320754717,0,0.00628930818,0,0,0.41509434,0,0,0.0251572327,0.194968553,0.0125786164
0.0251572327,0.0377358491,0.238993711,0,0,0,0.547169811,0,0,0.0251572327,0.119496855,0.00628930818
0.0314465409,0,0.314465409,0,0,0,0.48427673,0.00628930818,0.0251572327,0.0754716981,0.0503144654,0.0125786164
0.0943396226,0.0691823899,0.327044025,0,0.00628930818,0.0125786164,0.20754717,0,0.0440251572,0.0314465409,0.176100629,0.0314465409
0.0503144654,0.188679245,0,0,0,0,0.0566037736,0,0.0125786164,0.0251572327,0.660377358,0.00628930818
0.0188679245,0.00628930818,0.257861635,0,0.00628930818,0,0.622641509,0,0,0.00628930818,0.0628930818,0.0188679245
0.0566037736,0.0125786164,0.169811321,0.00628930818,0,0,0.691823899,0,0,0,0.0251572327,0.0377358491
0.163522013,0.0817610063,0.0691823899,0.0125786164,0.0188679245,0.00628930818,0.0880503145,0,0.0377358491,0.20754717,0.119496855,0.194968553
0.00628930818,0.163522013,0,0.00628930818,0.00628930818,0,0.509433962,0.0125786164,0,0.0503144654,0.144654088,0.100628931
0.0188679245,0.0251572327,0.27672956,0,0.0691823899,0.0188679245,0.201257862,0,0.0188679245,0.0125786164,0.27672956,0.0817610063
0.264150943,0,0,0,0,0,0.597484277,0,0,0,0,0.13836478
0.283018868,0,0,0,0,0.635220126,0,0,0,0,0.0503144654,0.0314465409
0.0125786164,0.264150943,0,0,0,0,0.333333333,0,0,0.00628930818,0.377358491,0.00628930818
0.00628930818,0,0.194968553,0,0,0,0.742138365,0,0,0.00628930818,0,0.0503144654
0.0125786164,0.157232704,0.0880503145,0.0125786164,0,0.0566037736,0.320754717,0.0377358491,0.0566037736,0.150943396,0.0188679245,0.0880503145
0.182389937,0.150943396,0,0,0.0754716981,0,0.358490566,0,0,0.144654088,0.0817610063,0.00628930818
0.106918239,0.0377358491,0.0314465409,0.00628930818,0.0566037736,0.0817610063,0.213836478,0,0.163522013,0.169811321,0.0503144654,0.0817610063
0.169811321,0.119496855,0.0691823899,0.0188679245,0.0188679245,0.0440251572,0.100628931,0.00628930818,0.0566037736,0.144654088,0.113207547,0.13836478
0.0503144654,0.0251572327,0.0125786164,0.0125786164,0.0691823899,0.0377358491,0.201257862,0.0188679245,0.100628931,0.358490566,0.0880503145,0.0251572327
0.0188679245,0.0125786164,0.00628930818,0.0125786164,0.0440251572,0.0377358491,0.169811321,0.0188679245,0.106918239,0.402515723,0.100628931,0.0691823899
0.157232704,0.0754716981,0.0440251572,0.0188679245,0.0314465409,0.0503144654,0.169811321,0.00628930818,0.0566037736,0.100628931,0.144654088,0.144654088
0.00628930818,0.0251572327,0.0566037736,0.0628930818,0.132075472,0.144654088,0.106918239,0.0251572327,0.0566037736,0.150943396,0.132075472,0.100628931
0.0125786164,0.0691823899,0.308176101,0,0.00628930818,0,0.0503144654,0,0,0,0.534591195,0.0188679245
0.308176101,0,0,0,0,0,0.610062893,0,0,0,0.0188679245,0.0628930818
0.0377358491,0.0314465409,0.201257862,0,0,0,0.547169811,0,0,0.0440251572,0.125786164,0.0125786164
0.00628930818,0,0.459119497,0,0,0,0.383647799,0.0125786164,0.0188679245,0.0628930818,0.0440251572,0.0125786164
0.0943396226,0.0754716981,0.188679245,0,0.00628930818,0.0125786164,0.125786164,0,0.0440251572,0.0314465409,0.389937107,0.0314465409
0.0251572327,0.0628930818,0.13836478,0,0,0,0.238993711,0,0.00628930818,0.0377358491,0.465408805,0.0251572327
0.0566037736,0.0125786164,0.308176101,0.00628930818,0.00628930818,0,0.540880503,0,0,0,0.0314465409,0.0377358491
0.150943396,0.0880503145,0.0628930818,0.0314465409,0.0314465409,0.0440251572,0.176100629,0.0125786164,0.0503144654,0.0566037736,0.119496855,0.176100629
0.00628930818,0.13836478,0,0,0,0,0.798742138,0,0,0.0125786164,0.0314465409,0.0125786164
0.245283019,0,0.0125786164,0,0.00628930818,0.433962264,0.0125786164,0,0,0.0377358491,0.132075472,0.119496855
0.0188679245,0.0314465409,0.220125786,0,0.0691823899,0.0188679245,0.144654088,0,0.0188679245,0.0125786164,0.41509434,0.0503144654
0.194968553,0,0,0,0,0.786163522,0,0,0,0,0.0125786164,0.00628930818
0.00628930818,0.295597484,0,0,0,0,0.371069182,0,0,0.0125786164,0.301886792,0.0125786164
0.00628930818,0,0.251572327,0,0,0,0.597484277,0,0,0,0.13836478,0.00628930818
0.245283019,0.0188679245,0,0,0.0440251572,0.547169811,0.0377358491,0,0.00628930818,0.0188679245,0.0188679245,0.0628930818
0.188679245,0.0503144654,0.0314465409,0.0377358491,0,0.0691823899,0.289308176,0,0.00628930818,0.169811321,0.0566037736,0.100628931
0,0,0,0,0,0,1,0,0,0,0,0
0.0251572327,0.100628931,0.0251572327,0.106918239,0.132075472,0,0.113207547,0.0188679245,0.0754716981,0.163522013,0.194968553,0.0440251572
0.188679245,0.0125786164,0.182389937,0.0503144654,0.0251572327,0,0.301886792,0.0566037736,0.0125786164,0.0188679245,0.13836478,0.0125786164
0.0628930818,0.0251572327,0.0817610063,0.0754716981,0.00628930818,0,0.327044025,0.157232704,0.00628930818,0.188679245,0,0.0691823899
0.188679245,0.00628930818,0.106918239,0.0691823899,0.0125786164,0,0.389937107,0.0817610063,0.0125786164,0.0314465409,0.0880503145,0.0125786164
0.100628931,0.0251572327,0.0880503145,0.106918239,0.0125786164,0.00628930818,0.245283019,0.132075472,0.0125786164,0.201257862,0,0.0691823899
0.0125786164,0,0.459119497,0.0125786164,0,0,0.119496855,0.0440251572,0.0188679245,0.0880503145,0.20754717,0.0377358491
0.421383648,0,0,0,0,0,0.283018868,0.00628930818,0,0,0.0314465409,0.257861635
0.433962264,0.00628930818,0,0,0,0,0.301886792,0,0,0,0.0440251572,0.213836478
0.13836478,0,0,0,0,0,0.553459119,0,0,0,0.00628930818,0.301886792
0.0125786164,0,0.51572327,0,0,0,0.220125786,0,0,0.00628930818,0.238993711,0.00628930818
0.0440251572,0,0.433962264,0.00628930818,0,0,0,0.264150943,0,0,0.00628930818,0.245283019
0.0188679245,0,0.408805031,0,0.00628930818,0,0,0.308176101,0,0,0.00628930818,0.251572327
0.0691823899,0.132075472,0.100628931,0.0754716981,0.0628930818,0.13836478,0.245283019,0,0.0566037736,0.0377358491,0.0628930818,0.0188679245
0.0754716981,0,0.459119497,0.0440251572,0,0,0.125786164,0.0566037736,0.0314465409,0.100628931,0.0566037736,0.0503144654
0.679245283,0,0,0.00628930818,0,0,0,0,0,0,0,0.314465409
0.00862068966,0.293103448,0.0431034483,0,0,0,0.612068966,0,0.00862068966,0,0,0.0344827586
0.41509434,0.0188679245,0,0,0,0,0.251572327,0.00628930818,0,0,0.0377358491,0.270440252
0.433962264,0.00628930818,0,0,0,0,0.245283019,0,0,0,0.0440251572,0.270440252
0.641509434,0,0,0,0,0,0,0,0,0.0125786164,0,0.34591195
0.0125786164,0,0.65408805,0,0,0,0.0691823899,0,0,0,0.257861635,0.00628930818
0.0377358491,0,0.408805031,0.00628930818,0.00628930818,0,0,0.283018868,0,0,0.00628930818,0.251572327
0.0188679245,0,0.427672956,0,0.00628930818,0,0,0.295597484,0,0,0.0125786164,0.238993711
0.0628930818,0.150943396,0.0754716981,0.106918239,0.0566037736,0.13836478,0.232704403,0,0.0440251572,0.0377358491,0.0817610063,0.0125786164
0.0188679245,0.0125786164,0.0503144654,0.0125786164,0.446540881,0.0125786164,0.238993711,0.0125786164,0.0943396226,0.0566037736,0.00628930818,0.0377358491
0.0440251572,0.0503144654,0.0251572327,0.0880503145,0.264150943,0.0754716981,0.163522013,0,0.125786164,0.113207547,0.0251572327,0.0251572327
0.0377358491,0.163522013,0.0251572327,0,0.0125786164,0.0188679245,0.578616352,0,0.0188679245,0.0628930818,0.0377358491,0.0440251572
0.00628930818,0.320754717,0.0377358491,0,0.0377358491,0.00628930818,0.389937107,0,0.0125786164,0.0440251572,0.0377358491,0.106918239
0.308176101,0,0,0,0.0125786164,0,0.496855346,0,0,0.100628931,0.0125786164,0.0691823899
0.874213836,0,0,0,0,0,0.113207547,0,0,0,0,0.0125786164
0.597484277,0,0,0,0,0,0.396226415,0,0,0,0,0.00628930818
0.660377358,0,0,0,0,0,0.320754717,0,0,0,0,0.0188679245
0.899371069,0,0,0,0,0,0.0943396226,0,0,0,0,0.00628930818
0.522012579,0,0,0,0,0,0.459119497,0,0,0,0,0.0188679245
0.79245283,0,0,0,0,0,0,0,0,0,0,0.20754717
0.0377358491,0.00628930818,0.27672956,0.0503144654,0.0817610063,0.0628930818,0.226415094,0.0125786164,0.0754716981,0.0691823899,0.0880503145,0.0125786164
0.0817610063,0.0566037736,0.100628931,0.0817610063,0.0880503145,0,0.314465409,0.0125786164,0.132075472,0.0440251572,0.0817610063,0.00628930818
0.13836478,0.0503144654,0.132075472,0.0440251572,0.226415094,0.0125786164,0.125786164,0,0.144654088,0.0943396226,0.00628930818,0.0251572327
0.238993711,0,0.0188679245,0.100628931,0.0503144654,0.0628930818,0.125786164,0,0.232704403,0.0377358491,0.113207547,0.0188679245
0.0754716981,0.0628930818,0.125786164,0.0251572327,0.100628931,0.0125786164,0.157232704,0.00628930818,0.100628931,0.13836478,0.113207547,0.0817610063
0.0188679245,0,0.188679245,0.0754716981,0.0125786164,0.0188679245,0.358490566,0,0.169811321,0.0691823899,0.0691823899,0.0188679245
0.00628930818,0.0125786164,0.34591195,0.0251572327,0.0880503145,0,0.358490566,0.00628930818,0.0754716981,0.0440251572,0.0251572327,0.0125786164
0.100628931,0,0.182389937,0.0440251572,0.0251572327,0.0503144654,0.41509434,0,0.0503144654,0.0251572327,0.100628931,0.00628930818
0.00628930818,0.0377358491,0.194968553,0.0440251572,0.0314465409,0,0.0440251572,0.496855346,0.00628930818,0.0377358491,0.0440251572,0.0566037736
0.00628930818,0.00628930818,0.477987421,0.0188679245,0.0314465409,0,0.0188679245,0.320754717,0.0251572327,0.0314465409,0.0314465409,0.0314465409
0.00628930818,0.144654088,0.00628930818,0.0125786164,0.00628930818,0,0.51572327,0.0125786164,0.132075472,0.0188679245,0.13836478,0.00628930818
0.72327044,0,0,0,0.0125786164,0,0.245283019,0,0,0,0.00628930818,0.0125786164
0.157232704,0.00628930818,0.0188679245,0.0566037736,0.327044025,0.0754716981,0.106918239,0.00628930818,0.0880503145,0.0817610063,0.0628930818,0.0125786164
0.522012579,0,0,0,0,0,0.471698113,0,0,0,0,0.00628930818
0.911949686,0,0,0,0,0,0,0,0,0,0,0.0880503145
0.660377358,0,0,0,0,0,0,0,0,0.00628930818,0,0.333333333
0.559748428,0,0,0,0,0,0.41509434,0,0,0,0,0.0251572327
0.855345912,0,0,0,0,0,0.132075472,0,0,0,0,0.0125786164
0.0125786164,0,0.58490566,0,0.0251572327,0,0,0.320754717,0,0.0251572327,0.00628930818,0.0251572327
0.13836478,0.00628930818,0.0754716981,0.0440251572,0.289308176,0.0943396226,0.132075472,0,0.0817610063,0.0817610063,0.0440251572,0.0125786164
0.132075472,0.0314465409,0.0754716981,0.125786164,0.0251572327,0.0314465409,0.157232704,0.00628930818,0.182389937,0.132075472,0.0628930818,0.0377358491
0.188679245,0.0566037736,0.144654088,0.0628930818,0.0314465409,0.0314465409,0.125786164,0,0.106918239,0.0817610063,0.113207547,0.0566037736
0.0440251572,0,0.188679245,0.0503144654,0.119496855,0,0.163522013,0,0.132075472,0.125786164,0.132075472,0.0440251572
0.0943396226,0.0503144654,0.132075472,0.106918239,0.00628930818,0.00628930818,0.144654088,0.00628930818,0.257861635,0.119496855,0.0503144654,0.0251572327
0.0125786164,0.0125786164,0.220125786,0.0440251572,0.100628931,0.00628930818,0.427672956,0.00628930818,0.0943396226,0.0440251572,0.0188679245,0.0125786164
0.0754716981,0.00628930818,0.20754717,0.0817610063,0.0251572327,0,0.0125786164,0.427672956,0.00628930818,0.0691823899,0.0251572327,0.0628930818
0.0188679245,0.00628930818,0.327044025,0.0503144654,0.0251572327,0.0754716981,0.364779874,0.0188679245,0.0125786164,0.0440251572,0.0377358491,0.0188679245
0.00628930818,0.0314465409,0.157232704,0,0.0314465409,0,0.0188679245,0.566037736,0.0251572327,0.0314465409,0.0566037736,0.0754716981
0.00628930818,0.27672956,0.0314465409,0.0314465409,0.00628930818,0,0.459119497,0.00628930818,0.0691823899,0.0314465409,0.0754716981,0.00628930818
0.00628930818,0,0.427672956,0,0,0,0.0125786164,0.396226415,0,0.0943396226,0.0125786164,0.0503144654
0.811320755,0,0,0,0,0,0.182389937,0,0,0,0,0.00628930818
0.65408805,0,0,0,0,0,0.339622642,0,0,0,0,0.00628930818
0.641509434,0,0,0,0,0,0.34591195,0,0,0,0,0.0125786164
0.886792453,0,0,0,0,0,0.100628931,0,0,0,0,0.0125786164
0.201257862,0.0440251572,0.0754716981,0.0503144654,0.0503144654,0.0566037736,0.157232704,0,0.106918239,0.0754716981,0.106918239,0.0754716981
0.572327044,0,0,0,0,0,0.41509434,0,0,0,0,0.0125786164
0.685534591,0,0,0,0,0,0.289308176,0,0,0,0,0.0251572327
0.893081761,0,0,0,0,0,0.100628931,0,0,0,0,0.00628930818
0.442622951,0,0,0,0,0,0,0,0,0,0,0.557377049
0.0566037736,0.0251572327,0.27672956,0.0628930818,0.0943396226,0.00628930818,0.163522013,0.00628930818,0.106918239,0.0943396226,0.0817610063,0.0251572327
0.0125786164,0.00628930818,0.194968553,0.0566037736,0.0188679245,0.00628930818,0.389937107,0.00628930818,0.125786164,0.0943396226,0.0503144654,0.0377358491
0.0377358491,0.00628930818,0.201257862,0.0503144654,0.113207547,0,0.0125786164,0.402515723,0.00628930818,0.0628930818,0.0377358491,0.0691823899
0.0628930818,0.0188679245,0.339622642,0.0440251572,0.0188679245,0.0628930818,0.34591195,0.0125786164,0.0251572327,0.0377358491,0.0188679245,0.0125786164
0.0314465409,0.00628930818,0.327044025,0.0440251572,0.0440251572,0.00628930818,0.176100629,0.0566037736,0.00628930818,0.0754716981,0.157232704,0.0691823899
0.0188679245,0,0.245283019,0,0.0188679245,0,0.509433962,0,0,0.0440251572,0.125786164,0.0377358491
0.00628930818,0,0.358490566,0,0.0125786164,0,0.201257862,0.0188679245,0.0251572327,0.0188679245,0.339622642,0.0188679245
0.0125786164,0,0.308176101,0.0440251572,0.0566037736,0,0.0188679245,0.20754717,0.0125786164,0.0314465409,0.0314465409,0.27672956
0.0125786164,0,0.433962264,0,0.0377358491,0,0.176100629,0,0,0.0188679245,0.301886792,0.0188679245
0.00628930818,0,0.257861635,0,0.0125786164,0,0.396226415,0,0,0.157232704,0.163522013,0.00628930818
0.0377358491,0,0.41509434,0.00628930818,0,0.00628930818,0.182389937,0.00628930818,0.0314465409,0.0251572327,0.270440252,0.0188679245
0.0188679245,0,0.257861635,0.0628930818,0.0691823899,0.0314465409,0.245283019,0.00628930818,0.0377358491,0.0817610063,0.150943396,0.0377358491
0.0125786164,0.0440251572,0.0628930818,0.0251572327,0.144654088,0,0.100628931,0.220125786,0,0.0440251572,0.113207547,0.232704403
0.00628930818,0,0.132075472,0.100628931,0.0754716981,0.0943396226,0.0691823899,0.0188679245,0.0566037736,0.213836478,0.188679245,0.0440251572
0.0754716981,0.0125786164,0.0943396226,0.106918239,0.0691823899,0.182389937,0.169811321,0.0125786164,0.113207547,0.0691823899,0.0628930818,0.0314465409
0.0754716981,0.0125786164,0.119496855,0.0314465409,0.163522013,0.119496855,0.176100629,0.0125786164,0.0566037736,0.144654088,0.0628930818,0.0251572327
0.0251572327,0,0.27672956,0,0.125786164,0,0,0.327044025,0,0,0.100628931,0.144654088
0.0251572327,0.0188679245,0.132075472,0.0440251572,0.0628930818,0.144654088,0.169811321,0.0125786164,0.0251572327,0.194968553,0.119496855,0.0503144654
0.00628930818,0.150943396,0.0691823899,0,0.0691823899,0.00628930818,0.113207547,0,0.194968553,0.0880503145,0.0880503145,0.213836478
0.0188679245,0,0.371069182,0,0.0188679245,0,0.188679245,0.0125786164,0.0188679245,0.0314465409,0.320754717,0.0188679245
0.00628930818,0,0.327044025,0.0503144654,0.0503144654,0,0.00628930818,0.213836478,0.0125786164,0.0125786164,0.0314465409,0.289308176
0.0125786164,0,0.452830189,0,0.0251572327,0,0.150943396,0,0,0.0251572327,0.314465409,0.0188679245
0.00628930818,0,0.220125786,0,0.0377358491,0,0,0.377358491,0,0,0.157232704,0.201257862
0.0188679245,0,0.389937107,0.00628930818,0.0125786164,0,0.00628930818,0.194968553,0.00628930818,0.0188679245,0.0251572327,0.320754717
0.00628930818,0,0.308176101,0.0125786164,0.0440251572,0,0.00628930818,0.238993711,0.0251572327,0.0188679245,0.0314465409,0.308176101
0.0206185567,0,0.381443299,0.0103092784,0.0206185567,0,0.206185567,0,0,0.0206185567,0.309278351,0.0309278351
0.0691823899,0,0.314465409,0.0691823899,0.0691823899,0.0314465409,0.213836478,0.00628930818,0.0314465409,0.0628930818,0.0943396226,0.0377358491
0.0377358491,0.0817610063,0.0125786164,0,0.176100629,0.0691823899,0.27672956,0,0,0.0377358491,0.0440251572,0.264150943
0.0251572327,0,0.106918239,0.125786164,0.0691823899,0.132075472,0.0943396226,0.0188679245,0.0377358491,0.201257862,0.169811321,0.0188679245
0.0691823899,0.00628930818,0.0817610063,0.106918239,0.0943396226,0.176100629,0.13836478,0.0125786164,0.125786164,0.0817610063,0.0754716981,0.0314465409
0.0691823899,0.0188679245,0.113207547,0.0628930818,0.113207547,0.113207547,0.163522013,0.0188679245,0.0691823899,0.125786164,0.100628931,0.0314465409
0.0314465409,0.0188679245,0.119496855,0.0566037736,0.0880503145,0.125786164,0.194968553,0.0188679245,0.0251572327,0.182389937,0.113207547,0.0251572327
0.0125786164,0.0125786164,0.13836478,0.0691823899,0.0691823899,0.0188679245,0.113207547,0.20754717,0.0817610063,0.113207547,0.13836478,0.0251572327
0.176100629,0,0.0251572327,0,0,0.0188679245,0,0,0.00628930818,0.125786164,0.597484277,0.0503144654
0.00628930818,0,0.0503144654,0,0.0125786164,0,0.00628930818,0,0,0,0.176100629,0.748427673
0.610062893,0,0,0,0,0,0,0,0,0.358490566,0,0.0314465409
0.176100629,0,0,0,0.0754716981,0.100628931,0.00628930818,0,0.0188679245,0.13836478,0.433962264,0.0503144654
0.00628930818,0,0.00628930818,0,0,0,0,0,0,0,0.245283019,0.742138365
0.0188679245,0,0.0314465409,0,0.0188679245,0.0377358491,0.0377358491,0,0.0188679245,0.106918239,0.660377358,0.0691823899
0.0125786164,0,0.0440251572,0,0.0125786164,0,0.0188679245,0,0,0.0754716981,0.748427673,0.0880503145
0.0188679245,0.00628930818,0,0,0.0251572327,0.0188679245,0,0,0.0188679245,0.182389937,0.716981132,0.0125786164
0.0188679245,0.00628930818,0.00628930818,0,0.0188679245,0.0251572327,0,0,0.0125786164,0.157232704,0.742138365,0.0125786164
0.0188679245,0,0.0566037736,0,0,0,0.0188679245,0,0,0.0377358491,0.710691824,0.157232704
0.132075472,0.00628930818,0.176100629,0.00628930818,0.0251572327,0,0.0628930818,0.00628930818,0.00628930818,0.100628931,0.314465409,0.163522013
0.00628930818,0,0.836477987,0,0,0,0,0,0,0,0.144654088,0.0125786164
0.0251572327,0.00628930818,0.0251572327,0,0.0503144654,0.0251572327,0.0440251572,0,0.0125786164,0.0566037736,0.641509434,0.113207547
0.710691824,0,0,0.00628930818,0,0,0.226415094,0.0314465409,0,0,0.0188679245,0.00628930818
0.0440251572,0,0.603773585,0,0,0,0,0,0,0,0.339622642,0.0125786164
0.0188679245,0.672955975,0.00628930818,0.0125786164,0.0314465409,0,0.226415094,0.00628930818,0.0188679245,0,0,0.00628930818
0.893081761,0,0,0,0,0,0.0817610063,0,0,0,0,0.0251572327
0.679245283,0,0,0.0125786164,0,0,0.264150943,0,0,0,0.0377358491,0.00628930818
0.0251572327,0,0.0251572327,0,0.0628930818,0.0377358491,0.0503144654,0,0.0188679245,0.0314465409,0.672955975,0.0754716981
0.0440251572,0,0.0125786164,0,0,0,0,0,0,0.176100629,0.754716981,0.0125786164
0.0125786164,0,0.0503144654,0,0.0314465409,0.0314465409,0.0314465409,0,0.0251572327,0.132075472,0.666666667,0.0188679245
0.0251572327,0,0.0377358491,0,0.0503144654,0,0.00628930818,0,0,0.0251572327,0.754716981,0.100628931
0.0754716981,0.0125786164,0.377358491,0.0125786164,0.0314465409,0.00628930818,0.0691823899,0,0.0188679245,0.0691823899,0.201257862,0.125786164
0.0377358491,0.86163522,0,0,0,0,0.0943396226,0,0,0,0,0.00628930818
0.0188679245,0.666666667,0.0125786164,0,0,0.00628930818,0.220125786,0,0.0377358491,0,0.0251572327,0.0125786164
0.660377358,0.0377358491,0,0.00628930818,0,0,0.13836478,0,0,0,0.113207547,0.0440251572
0.0125786164,0.0188679245,0.144654088,0.157232704,0.00628930818,0.163522013,0.0125786164,0,0,0.125786164,0.339622642,0.0188679245
0.34591195,0.125786164,0,0.0314465409,0.264150943,0,0.0314465409,0,0,0,0.0440251572,0.157232704
0.899371069,0,0,0.00628930818,0,0,0.00628930818,0,0,0,0,0.0880503145
0.729559748,0,0,0.00628930818,0,0,0,0,0,0,0,0.264150943
0.622641509,0.0314465409,0,0,0,0,0.327044025,0,0,0,0.0125786164,0.00628930818
0.0125786164,0,0.408805031,0.106918239,0.0125786164,0,0.0251572327,0.232704403,0,0,0.0754716981,0.125786164
0.00628930818,0.0125786164,0.27672956,0.289308176,0.0691823899,0,0.0817610063,0.0188679245,0.0251572327,0,0.201257862,0.0188679245
0.767295597,0.00628930818,0,0.0125786164,0.0188679245,0,0.106918239,0.00628930818,0,0.00628930818,0.0503144654,0.0251572327
0.577922078,0.00649350649,0,0,0,0,0.272727273,0,0,0,0.0974025974,0.0454545455
0.0377358491,0.0188679245,0.125786164,0.201257862,0.0314465409,0.0440251572,0.100628931,0.0125786164,0,0.289308176,0.0943396226,0.0440251572
0.00628930818,0.00628930818,0.635220126,0.00628930818,0.0188679245,0.00628930818,0.213836478,0.00628930818,0.00628930818,0.0628930818,0.0188679245,0.0125786164
0.00628930818,0,0.603773585,0.0628930818,0.0125786164,0,0.0188679245,0.270440252,0,0,0,0.0251572327
0.65408805,0.113207547,0,0.0188679245,0.00628930818,0,0.169811321,0,0,0,0.0125786164,0.0251572327
0.00628930818,0,0.597484277,0.226415094,0.0188679245,0,0,0.132075472,0,0,0,0.0188679245
0.00628930818,0,0.421383648,0.0943396226,0.0188679245,0.100628931,0.213836478,0,0,0.0943396226,0.0125786164,0.0377358491
0.0314465409,0,0.264150943,0.20754717,0.0251572327,0,0.132075472,0.333333333,0,0,0,0.00628930818
0.0125786164,0,0,0,0.496855346,0,0.119496855,0,0.0251572327,0,0,0.34591195
0.283018868,0.0125786164,0.00628930818,0.0440251572,0,0.194968553,0.0377358491,0,0.0566037736,0.251572327,0.0628930818,0.0503144654
0.0251572327,0,0.0628930818,0.157232704,0.0817610063,0.314465409,0.0377358491,0,0.0628930818,0.188679245,0.0251572327,0.0440251572
0.635220126,0,0,0.0754716981,0,0,0.150943396,0.0188679245,0,0,0,0.119496855
0.119496855,0.00628930818,0.34591195,0.00628930818,0.0125786164,0,0.0503144654,0.00628930818,0.00628930818,0.226415094,0.201257862,0.0188679245
0.125786164,0,0.0691823899,0.13836478,0.0817610063,0.182389937,0.0251572327,0,0.0377358491,0.169811321,0.13836478,0.0314465409
0.232704403,0.0251572327,0.0251572327,0.0566037736,0.0566037736,0.0314465409,0.0314465409,0.00628930818,0.0377358491,0.150943396,0.238993711,0.106918239
0.295597484,0.0251572327,0.0188679245,0.0691823899,0.0377358491,0.0566037736,0.0440251572,0.00628930818,0.0125786164,0.157232704,0.182389937,0.0943396226
0.283018868,0.0125786164,0.0125786164,0.0188679245,0,0.0251572327,0.0440251572,0,0.0566037736,0.182389937,0.201257862,0.163522013
0.27672956,0.0188679245,0.132075472,0.0628930818,0.0188679245,0.0691823899,0.0566037736,0.00628930818,0.0251572327,0.251572327,0.0754716981,0.00628930818
0.106918239,0.00628930818,0.0754716981,0,0.0314465409,0.0314465409,0.106918239,0.0188679245,0.163522013,0.238993711,0.106918239,0.113207547
0.00628930818,0.00628930818,0.213836478,0,0.0503144654,0,0.0188679245,0.289308176,0.0125786164,0.0125786164,0.0125786164,0.377358491
0.00628930818,0.150943396,0.0125786164,0.00628930818,0.0691823899,0,0.402515723,0.0314465409,0.0251572327,0.00628930818,0.27672956,0.0125786164
0.238993711,0.0125786164,0.0628930818,0.0503144654,0.0251572327,0.106918239,0.0503144654,0.0125786164,0,0.232704403,0.157232704,0.0503144654
0.00628930818,0.00628930818,0.540880503,0,0.0566037736,0,0.264150943,0.0377358491,0,0.00628930818,0.0691823899,0.0125786164
0.698113208,0,0,0.0566037736,0,0,0.182389937,0,0,0,0,0.0628930818
0.0251572327,0,0.327044025,0.0125786164,0.0691823899,0.0440251572,0.144654088,0,0,0.132075472,0.220125786,0.0251572327
0.0628930818,0,0.0125786164,0.119496855,0.0440251572,0.119496855,0.0440251572,0,0.0188679245,0.440251572,0.113207547,0.0251572327
0.295597484,0.0314465409,0.0440251572,0.0628930818,0.0251572327,0.157232704,0.0566037736,0.0125786164,0.00628930818,0.0628930818,0.13836478,0.106918239
0.157232704,0.0125786164,0.0440251572,0.113207547,0.0754716981,0.100628931,0.0377358491,0,0.106918239,0.188679245,0.0943396226,0.0691823899
0.27672956,0.00628930818,0.0440251572,0.0503144654,0.00628930818,0.0251572327,0.0125786164,0,0.169811321,0.213836478,0.0817610063,0.113207547
0.194968553,0.0817610063,0.0251572327,0.0377358491,0.0125786164,0.106918239,0.0691823899,0,0.0251572327,0.339622642,0.0691823899,0.0377358491
0.251572327,0.0251572327,0.113207547,0.0628930818,0.0125786164,0.0377358491,0.0377358491,0.0503144654,0.106918239,0.220125786,0.0314465409,0.0503144654
0.00628930818,0,0.245283019,0.00628930818,0.0880503145,0.0377358491,0.264150943,0,0.0691823899,0,0.270440252,0.0125786164
0.232704403,0.0377358491,0.0125786164,0.0188679245,0.0314465409,0.0503144654,0.0566037736,0,0.0377358491,0.182389937,0.213836478,0.125786164
